,Product,Aisle Assigned,Cosine Similarity,aisle_origin,number of transactions that had item
1035,Sirloin Tip Roast,packaged poultry,0.00501321676156127,other,17
1036,All Black Single Original Coffee,coffee,0.00500895455345115,missing,18
1037,Pumpkin Bread Mix,doughs gelatins bake mixes,0.0050046262474485945,other,54
1038,Stimulations Ultra Ribbed Premium Lubricant Latex Condoms,coffee,0.004998637437340835,other,27
1039,Habanero & Lime Hummus,fresh dips tapenades,0.00498958936510077,missing,25
1040,Organic Whole Raw Cashews,plates bowls cups flatware,0.004983387844886609,other,18
1041,Chickpea Pasta Mac & Cheese Classic Cheddar,dry pasta,0.004980371370433638,missing,30
1042,Original Recipe Beef Jerky Dog Treats,dog food care,0.004975801806217379,missing,14
1043,Lavender & Bergamot Sleep Balm,baby accessories,0.004975801806217378,other,5
1044,Bathroom Tub & Tile Cleaner,baby accessories,0.004975801806217378,missing,5
1045,Natural Mango Essenced Sparkling Water,tea,0.004973968599455244,missing,18
1046,Steam Fresh Chef's Favorites Lightly Seasoned Asian Medley,frozen produce,0.0049718809401487,missing,23
1047,Golden Delicious Apple Bag,ice cream toppings,0.004966097948587103,missing,4
1048,Variety Pack Captain's Wafers Sandwich Crackers,ice cream toppings,0.004966097948587103,missing,4
1049,Gluten Free Ginger Oatmeal Cookies,trail mix snack mix,0.0049631688076795175,missing,19
1050,Chicken With Spinach Fettuccine,frozen meals,0.0049513887081752365,missing,29
1051,Royal Gala Apple,more household,0.00495104109679467,missing,10
1052,Emergency Contraceptive,deodorants,0.004947775090739972,other,47
1053,Organic Coconut Almond Granola,juice nectars,0.004947446512025446,other,41
1054,Emery Boards Value Pack,beauty,0.004947162014958843,other,7
1055,Paleo Magazine,beauty,0.004947162014958843,other,7
1056,Unflavored Pediatric Electrolyte,beauty,0.004947162014958843,other,7
1057,Crisp Cucumber & Melon Hand Soap,eye ear care,0.004942250509255657,other,19
1058,Delightful 100% Whole Wheat Bread,packaged poultry,0.004934991559506092,missing,29
1059,100% Pure Eucalyptus,air fresheners candles,0.0049320362687498235,other,10
1060,Everyone Coconut Lemon Lotion,soap,0.0049316014288795455,missing,12
1061,Urban Bourbon Ice Cream,packaged seafood,0.004930117841578008,missing,2
1062,Three Pepper Salsa,packaged seafood,0.004930117841578008,missing,2
1063,Cherry Flavor Natural Calm Anti-Stress Drink,skin care,0.004918743352735949,other,18
1064,Tasters Choice Stick Vanilla,ice cream ice,0.00491627440542998,missing,38
1065,Steamfresh Chef's Favorite Rotini Pasta & Vegetables,instant foods,0.004915607616655256,missing,9
1066,Organic White Nectarine,packaged vegetables fruits,0.004915369806509744,missing,59
1067,Riserva Prosciutto,poultry counter,0.00491350562649987,missing,48
1068,Organic Cherry/Watermelon Fruity Hearts Treat Packs,fresh fruits,0.004906797608897714,other,95
1069,Massage & Play 2 in 1 Soothing Touch Massage & Intimate Pleasure Gel,deodorants,0.004895964499764292,other,3
1070,Organic Gold Potato,deodorants,0.004895964499764292,missing,3
1071,"Write Bros Ball Point Pens, Cap-Pen, Medium (1.0 mm), Black Ink",plates bowls cups flatware,0.004893589717824801,missing,42
1072,Seltzer Peach Pink Bellini,fresh fruits,0.0048934964444117095,missing,68
1073,Kidz 250 Mg Vitamin C Fizzy  Fruit Punch Drink Mix,cold flu allergy,0.004875902811275179,other,8
1074,Thins Cinnamon Sugar,cookies cakes,0.0048696422321951255,missing,32
1075,"Oikos Yogurt Drink, Berry",frozen dessert,0.004866180048661801,missing,9
1076,Cheesy Mix Variety Snack Pack,frozen dessert,0.004866180048661801,missing,9
1077,Pizza Uncured Pepperoni,frozen pizza,0.0048620498461653,missing,11
1078,Frothed Milk & Cold Pressed Espresso Draft Latte,fresh fruits,0.004859653413256853,missing,103
1079,"Fruit Chews Original Cherry, Orange, Strawberry & Lemon",frozen pizza,0.00485754586201549,missing,15
1080,Potato Bag,kosher foods,0.004855284332562159,missing,4
1081,Garlic & Herb Jack Sliced Cheese,kosher foods,0.004855284332562159,missing,4
1082,Double Sided Dark Chocolate Sea Salt Cookies,kosher foods,0.004855284332562159,missing,4
1083,Girl Scout Caramel Crunch Cereal,cereal,0.004852286691088669,missing,28
1084,Mixed Berry Nonfat Yogurt Drink,cocoa drink mixes,0.004844769428920247,missing,21
1085,Ravioli With Mushroom,fresh pasta,0.004841110993015646,missing,45
1086,"Melatonin, 3 mg, Vegetarian Capsules",frozen meat seafood,0.004839268353094434,other,10
1087,Yellow Easter Basket Cakes,doughs gelatins bake mixes,0.0048256433957387535,missing,12
1088,Vegetable Burger Falafil Mix,indian foods,0.004822568414684127,other,13
1089,Crystal Rain Ammonia-Free Glass Cleaner,eye ear care,0.004817109931424227,missing,5
1090,Sausage Maple Pork Patties,eye ear care,0.004817109931424227,missing,5
1091,Peanut Butter Ice Cream Slice Bars,eye ear care,0.004817109931424227,missing,5
1092,Caramel Whipped Latte,eye ear care,0.004817109931424227,missing,20
1093,Nut Flour Blend,bulk dried fruits vegetables,0.004816551134376767,missing,10
1094,Snoozeberry Sleep & Relaxation Shot,energy sports drinks,0.004815651259139664,other,5
1095,Cinnamon Frosted Flakes of Corn,canned fruit applesauce,0.004809953434264548,missing,20
1096,Blueberry 100% Whole Grain Fruit Chewy Cookies,canned fruit applesauce,0.004809953434264548,missing,5
1097,Whole Sesame Seed,grains rice dried goods,0.004805739175957473,other,40
1098,UltraGel Personal Lubricant,soft drinks,0.004805263252347414,other,45
1099,Family Size Spaghetti & Meatballs,cat food care,0.004802367189970616,missing,20
1100,Organic Whole Green Cardamom Pods,spices seasonings,0.004800253972155408,other,21
1101,Sparkling,frozen breads doughs,0.004792980547799815,missing,10
1102,Ultra Thin Lubricated Condoms,skin care,0.004787553221149902,other,19
1103,Spicy Bbq Chicken Soup,soup broth bouillon,0.0047827419891577965,missing,8
1104,Big Rolls Pick-A-Size With Thirst Pockets Just White Paper Towels,plates bowls cups flatware,0.0047810783628345,missing,11
1105,Caramel Coffee Mate Natural Bliss Almond Milk Creamer,frozen dessert,0.004778493946773556,missing,21
1106,Husked Coconut,kitchen supplies,0.0047749154549017086,missing,5
1107,Bake & Break Cheese Garlic Loaf,kitchen supplies,0.0047749154549017086,missing,5
1108,Tri-Color Cheese Tortellini,kitchen supplies,0.0047749154549017086,missing,5
1109,ENZ Armor Spermicidal Lubricant Latex Condoms,kitchen supplies,0.0047749154549017086,other,5
1110,Psyllium Husk Powder,honeys syrups nectars,0.004768192975778258,other,17
1111,Plus Pregnancy Test,eye ear care,0.004764462340473081,other,46
1112,Arugula Rocket Salad,digestion,0.0047608657974188414,other,7
1113,Unsalted Roasted Cashews,fresh vegetables,0.004758545212156831,other,52
1114,Invisible Clean Finish Advanced Care Anti Perspirant,body lotions soap,0.004745255633213454,missing,5
1115,Granola Cups Peanut Butter Chocolate,breakfast bars pastries,0.004744467802878777,missing,3
1116,Organic Bosc Pear Bag,baby accessories,0.004744240873728916,missing,22
1117,Organic Kit Pomegranate Cranberry Romaine Lettuce Blend,facial care,0.004742799966328397,missing,16
1118,B Complex With Vitamin C Stress Formula Tablets,muscles joints pain relief,0.004742453277247015,other,10
1119,Midnight Chocolate Vegan Cupcake,tofu meat alternatives,0.004737604925028705,missing,71
1120,Granular Style Sugar Replacement,cream,0.004736060470519294,missing,34
1121,Natural Grapefruit Soda,soft drinks,0.004733096443434436,missing,13
1122,Dark Chocolate Apple Blueberry Fruit Bites,energy granola bars,0.004732934785974643,missing,13
1123,Hachiya Persimmon,fresh fruits,0.004727583248818273,missing,42
1124,Super Cleanse Tablets,digestion,0.0047235250969963,other,16
1125,PM Simply Sleep Nighttime Sleep Aid Caplets,laundry,0.0047234047229982494,other,14
1126,Tomato Pesto Swirl Hummus,preserved dips spreads,0.004693829937419415,missing,4
1127,Coffee Nut Peanut Chocolate Candy,candy chocolate,0.00469265197469373,missing,13
1128,Hard Cider,marinades meat preparation,0.004692486124322752,missing,7
1129,Sleepytime Herbal Mint Tea,tea,0.004689502568111676,missing,25
1130,Special K Strawberry Pastry Crisps,cookies cakes,0.00468581542269171,missing,6
1131,Organic Uncooked Corn Tortillas,frozen meat seafood,0.004685601434840835,missing,6
1132,Kids Sleep & Relax Herbal Syrup,trail mix snack mix,0.004683887846535062,other,12
1133,Milk Chocolate Malt Balls,frozen vegan vegetarian,0.004677977570212446,other,21
1134,Sensitivity Ultra Thin Premium Lubricant Condoms,feminine care,0.004672769654940247,other,11
1135,Cold Brew Cafe Au Lait,eggs,0.004672558469476535,missing,65
1136,Select A Size Large Paper Towels,spirits,0.004670857787446238,missing,2
1137,Grass Fed Top Sirloin Steak,spirits,0.004670857787446238,missing,8
1138,First Cleanse 2 Week Program,skin care,0.00466632966613758,other,5
1139,Baby Banana,skin care,0.00466632966613758,missing,5
1140,Chocolate Flavor Greek Yogurt,mint gum,0.004664679418240932,missing,10
1141,Original Bratwurst,buns rolls,0.004664408437252446,missing,11
1142,Maximum Absorbency XL for Women Underwear,feminine care,0.004649347103158581,other,25
1143,Natural Bliss Almond & Vanilla Liquid Coffee Creamer,trail mix snack mix,0.0046358467012303445,missing,49
1144,Loaded Buffalo Style Chicken Potato Skins,frozen appetizers sides,0.0046350929125089,missing,7
1145,Variety Pack Tea Sampler,frozen juice,0.004630969803236984,missing,11
1146,Complete Fresh Scent ActionPacs Dishwasher Detergent,frozen juice,0.004630969803236984,missing,11
1147,Organic Spicy Jalepeño & Wild Cilantro,fresh dips tapenades,0.004629761940674931,missing,12
1148,Buttery Homestyle Bites,beauty,0.0046276463242095525,missing,8
1149,Roasted Veggies Brussel Sprouts,canned jarred vegetables,0.004625978405095022,missing,16
1150,"Super Glue, All Purpose, Brush",cold flu allergy,0.004625687559974308,other,20
1151,Cherry Vanilla Nonfat Yogurt,cookies cakes,0.004619748253164937,missing,20
1152,Lavender,frozen dessert,0.004616463737472086,other,10
1153,Organic Yellow Sweet Corn,fresh herbs,0.004616002627521763,missing,10
1154,Anti Bug Shake & Spray,soap,0.004613090728748018,other,42
1155,Frozen Dessert Dairy-Free Madagascar Vanilla Bean,tofu meat alternatives,0.004606127153588057,missing,4
1156,Ultra Strength Dish Liquid,body lotions soap,0.0045945740102331595,missing,12
1157,White Paper Towels Giant Rolls,body lotions soap,0.0045945740102331595,missing,12
1158,Strawberry & Hibiscus Finest Yogurt,eye ear care,0.004592934107896401,missing,22
1159,Milano Toasted Marshmallow Cookies,cookies cakes,0.004591142725783426,missing,16
1160,Red Berry Sprouts & Beet Chews,baby food formula,0.0045890799099051255,missing,8
1161,Plus Mint Anti-Bacterial Denture Cleanser Tablets,shave needs,0.0045820487896403445,missing,5
1162,Simply Good Banana Instant Pudding Mix,shave needs,0.0045820487896403445,missing,5
1163,Water Pitcher Refill Replacement Filters,shave needs,0.0045820487896403445,missing,20
1164,Milk Chocolate Halloween Kisses,shave needs,0.0045820487896403445,missing,5
1165,"Melatonin, Fast Dissolve, 5 mg, Tablets, Natural Strawberry Flavor & Sweeteners",refrigerated,0.004577566001491334,other,64
1166,Just Spinach Zucchini Quinoa,baby bath body care,0.0045769586365090814,missing,6
1167,Cinnamon French Toast Stick,baby bath body care,0.0045769586365090814,missing,6
1168,Peanut Butter Pretzels,baby bath body care,0.0045769586365090814,other,6
1169,Zebra Popcorn,packaged produce,0.004574872876115606,missing,29
1170,Arrowroot Powder,baking ingredients,0.004571987313464544,other,38
1171,Fun Size Chocolate Candy,first aid,0.004571503208824944,missing,5
1172,DHA Chocolate Milk,first aid,0.004571503208824944,missing,5
1173,Rainier Chilean Cherries,first aid,0.004571503208824944,missing,5
1174,Berry Boost 100% Fruit Juice Smoothie + Boosts,first aid,0.004571503208824944,missing,5
1175,Ultra Oxy Power Degreaser Dish Liquid,first aid,0.004571503208824944,missing,5
1176,Special K  Chocolate Cherry Nut Protein Snack Bars,first aid,0.004571503208824944,missing,5
1177,"Oikos Yogurt Drink, Vanilla",refrigerated pudding desserts,0.004568997392696671,missing,6
1178,Simply Good Strawberry Gelatin,refrigerated pudding desserts,0.004568997392696671,missing,6
1179,2% Milk Fat Creamy Small Curd Peach Cottage Cheese,refrigerated pudding desserts,0.004568997392696671,missing,6
1180,Anti-Stress Drink Assorted Flavor Packets,water seltzer sparkling water,0.004557525827872825,other,49
1181,Wood Clothespins,beauty,0.00455699108617586,other,33
1182,Baby Tummy Gripe Water Dietary Supplement,baby food formula,0.004551825493881994,other,94
1183,Lasagna With Meat & Sauce,frozen meals,0.004550938633760329,missing,13
1184,"Multipurpose, 8.5 x 11 Inch Paper",body lotions soap,0.004547448928491039,missing,49
1185,Coconut & Warm Ginger Hand Soap,cleaning products,0.004545990245419222,other,35
1186,Cherry Blossom & Rose Petals Ultra-Luxurious Conditioner,baby accessories,0.0045422648182336794,missing,6
1187,Calms Nerve Tension Sleeplessness 4 GR. - 100 CT,baby accessories,0.0045422648182336794,other,6
1188,French Infused Garlic Oil,baby accessories,0.0045422648182336794,missing,6
1189,Naturals Grilled Chicken Nugget,deodorants,0.0045327823416546455,missing,14
1190,28 Qt Clear Storage Tote Clear With Blue Lid,oral hygiene,0.0045235063393058855,missing,43
1191,Ramen Noodle Soup Sriracha Chicken Flavor,salad dressing toppings,0.004523309838178091,missing,9
1192,Turkey Sausage & Roasted Vegetable Lasagna Bake Frozen Entree,muscles joints pain relief,0.004521751781100185,missing,11
1193,Medium Clear Hooks With Clear Strips,more household,0.004519661486415933,missing,3
1194,"Cushioned Mailer, #2, Manila",more household,0.004519661486415933,missing,12
1195,Non-Dairy Caramel Almond Brttle,more household,0.004519661486415933,missing,3
1196,Creamy Vanilla Milkshake,more household,0.004519661486415933,missing,3
1197,Ones Amazing Prunes,protein meal replacements,0.004517170780940814,missing,6
1198,Hazelnut Flavored Ground Coffee K-Cup Pods for Use in All Keurig K-Cup Brewers,protein meal replacements,0.004517170780940814,missing,6
1199,Original Pickle,air fresheners candles,0.004502312531379817,other,12
1200,Strawberry Banana Nonfat Yogurt,frozen meat seafood,0.004501780243365181,missing,26
1201,Organic Radish Bunch,fresh vegetables,0.00449925840351778,missing,40
1202,Stage 2 Beet Pear Pomegranate Baby Food,baby food formula,0.004496361667249983,missing,3
1203,"Fruities On-the-Go Apple, Mango, & Carrot Puree",baby food formula,0.004496361667249983,missing,3
1204,Classic Colors Broad Line Markers,beauty,0.00448947637475701,missing,34
1205,Organic Coconut Assam Whole Leaf Tea,vitamins supplements,0.004488898273334011,missing,31
1206,Tribal Pastel Size 3 Diapers,diapers wipes,0.004486007952611291,missing,9
1207,Cloud 9 Pancake Mix,diapers wipes,0.004486007952611291,missing,9
1208,Potato Fennel Leek Soup,canned meat seafood,0.004481995986820349,missing,13
1209,Gripe Water,baby food formula,0.00448088361213659,other,97
1210,Sparkling Blood Orange,feminine care,0.0044738363359410225,missing,3
1211,Chunky Crushed Tomatoes,feminine care,0.0044738363359410225,missing,3
1212,Bacon & Cheese Biscuit,feminine care,0.0044738363359410225,missing,12
1213,Sweet Mandarin Oranges,feminine care,0.0044738363359410225,missing,3
1214,Dark Chocolate Sea Salt Granola Bites,feminine care,0.0044738363359410225,missing,3
1215,Yeastaway,feminine care,0.0044738363359410225,missing,3
1216,XL Bar Chocolate Nut & Seed Sweet & Salty Chewy Granola Bars,granola,0.004467150419070073,missing,5
1217,Toilet Tissue Rolls,cocoa drink mixes,0.004462673960426288,missing,11
1218,Super Colon Cleanse Capsules Psyllum Supplement With Herbs,digestion,0.004453382169587905,other,18
1219,Baby's Jarro-Dophilus +FOS Powder Probiotic Supplement,digestion,0.004453382169587905,other,50
1220,Blueberry Muffin Flavor Protein Bar,digestion,0.004453382169587904,missing,2
1221,Gluten Free Guava Water,packaged poultry,0.004451604425452032,missing,11
1222,Organic Gooseberry Yogurt,bulk grains rice dried goods,0.0044514403518812595,missing,3
1223,Organic Whole Grain Vegan Crispy Sunflower Twigs,bulk grains rice dried goods,0.0044514403518812595,missing,3
1224,Organic Elderflower,bulk grains rice dried goods,0.0044514403518812595,missing,3
1225,Pull Up's Boy's Nighttime Training Pants Size 2T 3T Jumbo Pack,mint gum,0.004447597316116623,missing,11
1226,Original Cookies,mint gum,0.004447597316116623,missing,11
1227,Salad Kit Creamy Balsamic,red wines,0.004445015199088707,missing,18
1228,Organic Sweet Cream Cherry Lime Yogurt,red wines,0.0044450151990887065,other,8
1229,Ultimate Clean Burst Tall Kitchen Drawstring Bags,ice cream toppings,0.0044418130383852075,missing,5
1230,Savory Garlic & Herb Jack Snack Cheese,ice cream toppings,0.0044418130383852075,missing,5
1231,Aloe Vera Plant,hair care,0.004437830977455664,other,8
1232,Sheer Fresh Invisible Dry Spray Antiperspirant Deodorant,hair care,0.004437830977455664,missing,8
1233,Taste Of Asia Tonkotsu Pork,frozen juice,0.0044338160248201235,missing,12
1234,Shredded Mild Cheddar,latino foods,0.004429931479401911,missing,27
1235,Butter Snaps Bonus Bag,preserved dips spreads,0.004425385304647595,missing,2
1236,Sweet Heat Kombucha,tea,0.004423336804993227,missing,34
1237,Melatonin Chewable Lozenges 3 Mg,pickled goods olives,0.004419093730176422,other,2
1238,Turmeric Ginger Tea Organic,vitamins supplements,0.004418202543733752,other,32
1239,"Melatonin, 1 mg, Liquid",vitamins supplements,0.004418202543733752,other,32
1240,Everything Cream Cheese,frozen meat seafood,0.004417627398017828,missing,3
1241,Natural Orange Flavor Liquid Sublingual Melatonin,frozen meat seafood,0.004417627398017828,missing,12
1242,Whole Coriander Seed,spices seasonings,0.004417573296641904,other,15
1243,Certified Organic Salad Bowl,prepared soups salads,0.004415928387646637,missing,13
1244,Cherry Flavor Infants' Oral Suspension,cold flu allergy,0.0044104200379742305,other,22
1245,Prosciutto di Parma,packaged seafood,0.004409631452341186,missing,10
1246,Steamables Russet Potatoes,frozen dessert,0.00440162546828852,missing,11
1247,"8\"" Gluten Free Soft Taco Tortillas",latino foods,0.004400690688036638,missing,19
1248,Pure Ecstasy Ultrasmooth  Lubricant Condoms,eye ear care,0.004397399619038689,other,6
1249,Special K Peanut Butter Chocolate Protein Bites,energy sports drinks,0.004396068039514918,missing,6
1250,Tuscan Flair Smoked Chicken Breast with Cheese & Almonds Small Snack Plate,packaged meat,0.004387362395963965,missing,14
1251,Renew Life Total Body 7-Day Rapid Cleanse,digestion,0.0043853876092428065,other,33
1252,French Vanilla Medium Roast K-Cup Packs Coffee,cat food care,0.00438394139894934,missing,6
1253,Original Lightly Salted Potato Crisps,cat food care,0.00438394139894934,missing,6
1254,Purple Kale,condiments,0.004379923506569231,missing,22
1255,Red Potato,frozen dessert,0.004379562043795621,missing,25
1256,12 G. Protein Bar Coffee Chocolate,energy granola bars,0.004378839742957303,missing,12
1257,Belg Fontina Snacking Cheese,soup broth bouillon,0.004373310257939204,missing,33
1258,Organic Nacho Corn Tortilla Chips Creamy Farmhouse Cheddar With Paprika,fresh fruits,0.004365580094611107,missing,62
1259,Eye Makeup Remover Pads With Kiwi Extract No Fragrance Added,beauty,0.004362986795708767,missing,9
1260,Personal Lubricant Natural Aloe,beauty,0.004362986795708767,other,9
1261,Rosemont Crest Blend Coffee,frozen breakfast,0.0043622511902624535,missing,17
1262,Crystal Clear  40 Watt Ceiling Fan Bulb,cold flu allergy,0.004361140055077451,missing,10
1263,Greens & Avocado,refrigerated,0.004360494820720122,missing,24
1264,Cherry Danish,kitchen supplies,0.004358881508049513,missing,6
1265,Paleo Blueberry Muffin,kitchen supplies,0.004358881508049513,missing,6
1266,Snacking Favorites Veggie Hummus Tray,facial care,0.004352291739506019,missing,19
1267,Almost Naked Personal Lubricant,skin care,0.004351374850507713,other,23
1268,Bites Ft Beef Rollers,frozen meals,0.0043509984185076,missing,8
1269,Black Cherry Dragonfruit Sparkling Water Beverage,water seltzer sparkling water,0.004347250501829587,missing,38
1270,Sweet & Smoky Boneless Chicken Bites,indian foods,0.0043470044246441755,missing,4
1271,2 Flavors in One Crazy Beans,indian foods,0.0043470044246441755,missing,4
1272,Organic Valencia Orange,fresh vegetables,0.00434460397406725,missing,38
1273,Girl Scouts Thin Mint Cereal,kosher foods,0.004342698327079474,missing,20
1274,Vanilla Drink Crafted With Authentic Greek Yogurt,kosher foods,0.004342698327079474,missing,5
1275,Turbinado Sugar,kosher foods,0.004342698327079473,other,45
1276,Hint Of Jalapeño Tortilla Chips,preserved dips spreads,0.004339447312224008,missing,13
1277,Protein & Fiber Bar S'mores,frozen breads doughs,0.00433226443562553,missing,34
1278,AA Rechargeable Nickel Metal Hydride Batteries,muscles joints pain relief,0.004329247729770821,other,12
1279,Zebra Cake,muscles joints pain relief,0.004329247729770821,missing,3
1280,Organic Pineapple Cottage Cheese,vitamins supplements,0.004328936724965749,missing,12
1281,Easter Happy Hoppers Gummi Candy,fruit vegetable snacks,0.0043271801309000685,missing,9
1282,Concentrated DEEP REACH Fogger,air fresheners candles,0.004325681961020151,other,13
1283,Greek Whips 2% Vanilla Cream,canned fruit applesauce,0.004323826591781011,missing,11
1284,Mushroom Steak Sauce,trash bags liners,0.004318536505941776,missing,7
1285,Lindor Assorted Chocolate Truffle Eggs Pouch,candy chocolate,0.0043171229238954355,missing,6
1286,Oreo Chocolate Candy Bar,candy chocolate,0.0043171229238954355,missing,6
1287,Deep Sleep,feminine care,0.004316810413117646,other,29
1288,Slow Cooker Chicken & Dumplings Starter,plates bowls cups flatware,0.004315740470582389,missing,6
1289,Popped Snack Bites Dark Chocolate with Sea Salt,tea,0.004303382692604896,missing,19
1290,Super Glue Gel,feminine care,0.004298322917402109,missing,13
1291,"Kids Natural Calm Multivitamin, Fruity Splash Flavor",frozen appetizers sides,0.004292156102561816,other,16
1292,Organic Green Lentil Elbow Pasta,pickled goods olives,0.004287150639769914,missing,34
1293,Wood Mouse Traps,laundry,0.004286419941007882,other,17
1294,Happy Hoppers Gummy Candy,candy chocolate,0.004273733652583301,missing,12
1295,Apple Nectar Juice,cocoa drink mixes,0.004272685022790464,missing,3
1296,Frosted Fir Gel Hand Wash,soap,0.004270892118749323,missing,9
1297,Cellular Detox Bath,soap,0.004270892118749322,other,4
1298,Organic Beet,fresh vegetables,0.004270480701357685,missing,28
1299,Yogurt Covered Almonds,fruit vegetable snacks,0.0042683041884470085,other,37
1300,Peppermint Multi Surface Everyday Cleaner Spray,dish detergents,0.00426374785119862,missing,10
1301,Himalayan Pink Salt Liquid Hand Soap,laundry,0.004262975353479281,other,11
1302,Holland Mints,skin care,0.004259756698165173,other,6
1303,Lemon Cream Pie Protein Bar,skin care,0.004259756698165173,missing,6
1304,Protein & Fiber Bar Cupcake Batter,mint gum,0.0042582502348343905,missing,12
1305,Frozen Sandwich Bags,diapers wipes,0.004255800819564113,missing,10
1306,Sugar-Free Monkfruit-Sweetened Regular Chocolate Bars,prepared soups salads,0.0042431889425502516,missing,22
1307,Essential Goodness Sour Cream Coffeecake Mix,bakery desserts,0.004243015149730141,missing,27
1308,Skyn Elite Condoms,facial care,0.004242089251357604,other,5
1309,Tolnaftate Powder Spray Antifungal,facial care,0.004242089251357604,other,5
1310,Double Thick Adhesive Duct Tape 1.88 Inches X 12 Yards,deodorants,0.004240029632822647,missing,16
1311,Fig Spread,deodorants,0.004240029632822647,missing,4
1312,Pediatric Electrolyte Fruit Flavor Natural & Artificial Flavor,deodorants,0.004240029632822647,other,4
1313,Naturals Stage 2 Just Pear & Blueberry,baby food formula,0.004239210434106285,missing,6
1314,Safety Swabs Cotton Products,oral hygiene,0.004237516390612676,other,9
1315,Supergreens Rotini,baby bath body care,0.0042374403015076785,missing,7
1316,Flip Pure Strawberry Pure Whole Milk Greek Yogurt & Strawberries,baby bath body care,0.0042374403015076785,missing,7
1317,Eucalyptus Ease Bubble Bath,baby bath body care,0.0042374403015076785,other,7
1318,Kale & Beet Salad,fresh vegetables,0.0042345961444873225,missing,40
1319,Almond Avalanche Truffle,candy chocolate,0.0042298993281663965,missing,16
1320,Hazelnut Non-Dairy Coffee Creamer,food storage,0.004226261850365695,other,4
1321,Chocolate Covered Peanuts,frozen dessert,0.004214235541530115,missing,3
1322,Smart Mix Variety Pack,frozen dessert,0.004214235541530115,missing,3
1323,Carrots and Pasta In A Creamy Lemon Garlic Sauce,frozen dessert,0.004214235541530115,missing,3
1324,"Cha Cha Cha Muffins (Paleo, Grain Free, Dairy Free)",granola,0.004211669805206368,missing,10
1325,Deep Cleaning Pet Stain And Odor Remover Formula,cleaning products,0.004202256403920738,missing,16
1326,Orange Beet Freshly Handcrafted Juice,refrigerated,0.004200662654292269,missing,19
1327,Ground Rosemary,red wines,0.004190800519670528,other,9
1328,Zahatar Seasoning,fresh herbs,0.004185090246880809,other,23
1329,Platinum Premium Lubricant,shave needs,0.004182819136125435,other,6
1330,Pleasure Pack Lubricated Premium Latex Condoms,shave needs,0.004182819136125435,other,6
1331,Sweet Balanced Breaks Natural Cheddar Cheese Sea-Salted Roasted Almonds Raisins & Greek Yogurt Flavored Drops  Snacks,protein meal replacements,0.004182087503100278,missing,7
1332,Paleo Baking Flour,protein meal replacements,0.004182087503100278,missing,28
1333,Organic Fruity Hearts,candy chocolate,0.004178417905079979,other,31
1334,Organic Citrus,lunch meat,0.0041743261030223085,missing,62
1335,Mayonnaise Pouch,first aid,0.004173192381967787,missing,6
1336,S'mores Frozen Greek Yogurt Bars,pickled goods olives,0.004166361524408938,missing,9
1337,Organic Whole Milk Yogurt Tubes Very Vanilla Berry Patch,other creams cheeses,0.004166260092663667,missing,35
1338,Natural Sleep Aid,vitamins supplements,0.004159107874246833,other,13
1339,Giant Roll Bath Tissue Essentials Strong Toilet Paper,trash bags liners,0.004156735720576204,missing,17
1340,Mixations Pineapple Mango,salad dressing toppings,0.0041549253945178015,missing,6
1341,"Condoms, Premium Latex, Ultra Thin, Premium Lubricant",instant foods,0.004154446691792092,other,35
1342,Chocolate Chip Oreo,cookies cakes,0.004152844849198138,missing,11
1343,Sharpened No. 2 Pencils,more household,0.004151574169435499,missing,32
1344,Potato Ridges Salted Chips,cookies cakes,0.004148997840638124,missing,15
1345,Go Gurt Burstin Melon Berry,cookies cakes,0.004148997840638124,missing,15
1346,Real Medleys Supergrains Cinnamon Apple Walnut Granola,hot cereal pancake mixes,0.004148070836566733,missing,10
1347,Black Cherry Natural Sparkling Water,water seltzer sparkling water,0.004147348503364271,missing,16
1348,Gold Digital Pregnancy Test,eye ear care,0.004145908120279196,other,27
1349,Performax Intense Lubricated Ultra Fine Latex Condoms,energy sports drinks,0.0041446526950646,other,3
1350,Organic Sprouted Wheat & Oats Bread,milk,0.004144376502941923,missing,24
1351,Personal Lubricant,beauty,0.0041390927027038366,other,10
1352,Skillet Sauce Beef Stroganoff,marinades meat preparation,0.004138383771859774,missing,9
1353,Master Blend Ground Coffee,marinades meat preparation,0.004138383771859774,missing,1
1354,Beef Flank Steak,canned jarred vegetables,0.0041290785115593275,other,30
1355,Yellow Zucchini Squash,seafood counter,0.004127371404692768,missing,2
1356,Pact Cranberry Cherry Blueberry,juice nectars,0.004124982920027958,missing,10
1357,Red Anjou Pear,white wines,0.004118296204766752,missing,21
1358,Oats & Berries Mxd Berry,salad dressing toppings,0.00411398917063319,missing,17
1359,Salt & Vinegar Flavored Potato Crisps,breakfast bars pastries,0.004108829644730361,missing,1
1360,The Original Potato Crisps,breakfast bars pastries,0.004108829644730361,missing,9
1361,"Sweet Chips Ahoy, Nutter Butter & Oreo Cookie Variety Pack",breakfast bars pastries,0.004108829644730361,missing,4
1362,Boneless Beef Chuck Steak,butter,0.00410618297512984,other,20
1363,Pleasure Pack Lubricated Ultra Fine Latex Condoms,specialty wines champagnes,0.004106161607000992,other,6
1364,Cinnamon Frosted Mini Cookies Pumpkin,specialty wines champagnes,0.004106161607000992,missing,6
1365,Gluten Free Thick Rolled Oats,packaged meat,0.004104001729328197,missing,16
